0.21000 0.26010 0.31010 0.21000 0.26000 0.30980 0.35990 0.41000 0.46000 0.51010 0.56000 0.11100 0.16090 0.21090 0.26090 0.31090 0.36090 0.41100 0.46090 0.51180 0.56060 
0.21955 0.26965 0.31962 0.21959 0.26964 0.31946 0.36956 0.41965 0.46965 0.51976 0.56965 0.11979 0.16974 0.21978 0.26983 0.31987 0.36990 0.42006 0.47009 0.52117 0.57020 
0.21655 0.26666 0.31660 0.21655 0.26664 0.31649 0.36658 0.41666 0.46666 0.51678 0.56667 0.11682 0.16682 0.21690 0.26698 0.31705 0.36711 0.41732 0.46746 0.51867 0.56789 
0.21955 0.26965 0.31962 0.21959 0.26964 0.31946 0.36956 0.41965 0.46965 0.51976 0.56965 0.11979 0.16974 0.21978 0.26983 0.31987 0.36990 0.42006 0.47009 0.52117 0.57020 
